city = SanFrancisco, day = 1, T = 300
8.001066808907855E-4*x + -28.606880917455662
nb divided points = 14, min sum errors = 1182.367548074146
0.0
7957.0
17526.0
24131.0
24625.0
28827.0
29493.0
32023.0
36126.0
37810.0
49127.0
49272.0
52081.0
71999.0
==================ak, bk====================
0.008797285409073772*x + 36.0
0.0017117425539198905*x + 28.189832249229717
-0.0012365524916532708*x + 65.75553357240015
-0.009578813917453162*x + 239.51232567967318
0.002981260647359455*x + -66.67717206132879
8.216926869350862E-4*x + -8.960558751027117
0.0012515644555694619*x + -21.495619524405505
-0.0024121815166591285*x + 91.19387908940148
-0.002764817694833247*x + 103.20978054259547
6.153372817475579E-4*x + -21.74778863164372
0.0020938754144128424*x + -86.01762345140465
0.0013540961408259986*x + -49.62085308056872
7.040084481013772E-4*x + -16.676684120209444
2.008233758409479E-4*x + 14.540917762827593
nb divided points = 13, min sum errors = 1149.0573671512777
0.0
7942.0
20494.0
23070.0
24684.0
29770.0
29930.0
33812.0
34943.0
44601.0
49234.0
53015.0
71999.0
==================ak, bk====================
0.008813900780659783*x + 36.0
8.783058456133503E-4*x + 31.512247487069388
-0.001718667371760973*x + 68.43601269169751
-0.0042959427207637235*x + 124.57422434367541
-0.0014925373134328358*x + 57.63731343283582
-0.0015249714067861228*x + 58.520396492565766
0.0054428500742206825*x + -149.46907471548738
-0.007580291242768801*x + 265.59146219828443
0.0*x + 5.0
6.99741095794556E-4*x + -22.830102861941082
0.0033277870216306157*x + -146.13144758735442
6.149791346365034E-4*x + -7.440500768723918
-2.1070375052675939E-4*x + 44.17045933417615
nb divided points = 14, min sum errors = 1095.2616392760801
0.0
8702.0
16834.0
24098.0
24189.0
24517.0
31622.0
38402.0
41117.0
41376.0
49666.0
49830.0
54127.0
71999.0
==================ak, bk====================
0.009652953344058838*x + 36.0
9.504574076274207E-4*x + 37.864559819413095
-0.0010392309690828788*x + 63.26890101325019
-0.005710401087695445*x + 158.86906866077499
-0.07159904534606205*x + 1749.6515513126492
0.0013453518094981838*x + -26.76335261670927
-5.761613251710479E-4*x + 27.172560316888728
-4.2127435492364404E-4*x + 21.749657714586625
-6.724949562878278E-4*x + 31.73806321452589
0.0011697274535033338*x + -44.24716341092525
7.097232079489E-4*x + -23.307310149041875
0.005828289621161175*x + -277.94575207352614
9.021606748161847E-5*x + 20.310704136406695
3.357206803939123E-4*x + 4.828446732318711
nb divided points = 16, min sum errors = 1092.7828773723422
0.0
9669.0
9717.0
18104.0
18128.0
23692.0
25215.0
28327.0
32167.0
35889.0
37368.0
45269.0
51184.0
51216.0
51456.0
71999.0
==================ak, bk====================
0.009101251422070534*x + 36.0
6.174745291756715E-4*x + 41.01481938870022
-0.0011855364552459987*x + 58.49140486069947
7.133515634288432E-4*x + 32.07692307692308
-0.0017895490336435219*x + 77.41947029348604
-0.009595033159305771*x + 240.63214336108368
0.0030204962243797194*x + -67.86170442286947
2.8768699654775604E-4*x + 5.298331415420023
-0.0013224014810896587*x + 53.99867759851891
-0.0015381657373582003*x + 61.34070371082484
-2.1321961620469082E-4*x + 12.809914712153518
0.0013028372900984366*x + -49.83128257093225
0.0036993442071632755*x + -165.4064234067597
-0.007352941176470588*x + 400.47058823529414
4.811624885723909E-4*x + -1.700957513352259
9.735676386116926E-5*x + 21.990410358759675
nb divided points = 15, min sum errors = 771.3163921087792
0.0
72.0
7665.0
20045.0
24073.0
24189.0
